Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-PA3304.1	0.3077693920877413	1.0426183274056136	1.0391451932260798	1.2867460722433577	0.7203054094936252	0.4439555014521784	1.8286547455647884	0.3645567700561818	0.5382030664388812	0.9592636363437036	0.8566035169768275	0.0	0.1301416526818615	host	gene-PA3304.1	0.6671990868278187	0	0	1
gene-PA1617	27.699245287896723	33.62444105883104	31.322805110100404	28.73732894676832	29.62255996542534	30.484944433049588	42.51622283438133	4.593415302707891	5.785682964217973	9.318561038767406	3.360521489678323	2.0826141806240868	2.47269140095537	host	gene-PA1617	0.7323617432488962	0	0	1
gene-PA1218	2.0005010485703187	2.3458912366626308	4.750378026176365	3.2883510735108024	2.340992580854282	2.219777507260892	2.438206327419718	0.8020248941236001	0.4036522998291609	0.8222259740088887	3.2946289114493363	0.3904901588670162	0.1301416526818615	host	gene-PA1218	0.6822722248077916	0	0	1
gene-PA2983	34.31628721778316	67.77019128136489	58.48902944729649	57.04574253612218	24.94057480371677	24.713522914171268	49.830841816640486	5.322528842820255	8.207596763192937	22.748251947579256	2.3062402380145355	1.952450794335081	2.6028330536372315	host	gene-PA2983	0.8257962999338385	0	0	1
gene-PA1055	8.617542978456758	18.24582072959824	15.884076525027218	15.726896438529923	6.212634156882518	8.879110029043568	16.305504814619365	1.0936703101685457	4.171073764901329	9.455598701102222	1.1201738298927744	0.911143704023038	0.910991568773031	host	gene-PA1055	0.758329931340466	0	0	1
gene-PA1902	0.3077693920877413	0.7819637455542102	0.8906958799080683	0.4289153574144524	0.540229057120219	0.5919406686029046	0.4571636863911971	0.0	0.1345507666097203	0.1370376623348148	0.922496095205814	0.0	0.0	host	phzD2	0.8062754160514148	0	0	1
gene-PA3486	12.618545075597396	18.76712989330105	25.384832577379942	19.44416286945518	10.984657494777784	11.690828204907366	17.829383769256687	2.4789860363820364	2.0182614991458045	4.522242857048888	6.128009775295765	1.0413070903120434	0.6507082634093079	host	gene-PA3486	0.7667497537370956	0	0	1
gene-PA3456	19.389471701527707	28.93265858550578	20.48600523788557	31.0248775196454	23.40992580854282	14.94650188222334	27.429821183471827	6.780755923044983	2.0182614991458045	5.755581818062222	4.21712500665515	0.911143704023038	0.910991568773031	host	gene-PA3456	0.7633780330584568	0	0	1
gene-PA0472	2.4621551367019308	2.8672004003654377	2.226739699770171	4.146181788339708	1.2605344666138445	2.071792340110166	2.438206327419718	0.6562021861011273	0.6727538330486015	5.755581818062222	2.108562503327575	0.5206535451560217	0.6507082634093079	host	gene-PA0472	0.6829170272690894	0	0	1
gene-PA4808	22.92881971053673	27.36873109439736	21.37670111779364	37.601579666667	30.70301807966577	19.090086562443677	63.5457524083764	9.478476021460729	3.632870698462448	8.770410389428147	3.6240918025942697	0.7809803177340324	0.6507082634093079	host	selA	0.9016380366991137	0	0	1
gene-PA4979	3.3854633129651552	4.170473309622454	6.680219099310513	3.860238216730072	2.160916228480876	2.663733008713071	4.419248968448239	1.0207589561573092	1.4800584327069233	1.5074142856829629	2.503917972701496	0.3904901588670162	0.3904249580455847	host	gene-PA4979	0.6542005834396885	0	0	1
gene-PA1770	457.9608554265592	509.5797075194937	486.4683997431233	504.40446031939615	295.3252178923864	231.7447717580372	339.67261898865945	83.1918549268207	86.38159216344043	173.35264285354071	18.25224416942932	22.257939055419925	24.98719731491742	host	ppsA	0.7548964461894373	0	1	1
gene-PA1377	11.695236899334173	15.639274911084206	10.68835055889682	15.583924652725107	12.335230137578332	4.587540181672511	10.057601100606336	4.301769886662946	0.941855366268042	2.3296402596918515	3.2287363332203496	0.5206535451560217	0.2602833053637231	host	gene-PA1377	0.7773852919638699	0	0	1
gene-PA1278	28.930322856247688	34.14575022253385	26.27552845728801	51.183899318124666	33.58423971764028	22.937700908362554	31.849070151920063	7.8015148792022915	3.632870698462448	6.714845454405925	2.2403476597855487	0.5206535451560217	0.5205666107274463	host	cobP	0.8255603933657933	0	0	1
gene-PA4530	8.771427674500629	9.12291036479912	8.758509485762671	12.724488936628758	8.463588561550097	5.031495683124689	17.52460797832922	1.166581664179782	2.0182614991458045	3.42594155837037	0.3294628911449336	0.6508169314450271	0.7808499160911694	host	gene-PA4530	0.8488412997118775	0	0	1
gene-PA5323	138.80399583157137	146.2272204186373	124.69742318712956	137.9677733016489	123.62241590434344	101.8137949996996	158.63579917774538	25.664796611955204	23.27728262348161	55.91136623260444	6.655150401127659	5.857352383005243	7.1577908975023865	host	argB	0.7214858939198916	0	0	1
gene-PA1040	7.540350106149663	7.037673709987892	12.321293005394946	9.865053220532408	6.662825037816034	6.215377020330498	9.905213205142603	1.5311384342359635	0.5382030664388812	0.9592636363437036	1.7790996121826417	0.3904901588670162	0.2602833053637231	host	gene-PA1040	0.8199279064035582	0	0	1
gene-PA4231	22.92881971053673	35.44902313179087	25.384832577379942	24.734118944233423	12.24519196139163	19.386056896745124	22.096244842241195	2.6248087444045094	4.036522998291609	6.9889207790755545	2.7674882856174423	1.1714704766010486	0.7808499160911694	host	pchA	0.8049140139610036	0	0	1
gene-PA3889	3.8471174010967673	5.734400800730875	3.562783519632273	6.147786789607152	4.051717928401642	4.439555014521784	7.619394773186618	1.166581664179782	2.0182614991458045	3.70001688304	1.910884768640615	0.5206535451560217	0.910991568773031	host	gene-PA3889	0.591667924039611	0	0	1
gene-PA3820	325.6200168288304	559.6253872349631	452.7704056199347	578.1779017946819	156.7564647410502	167.22323888032054	355.21618432596017	22.019228911393384	30.004820953967624	69.34105714141629	7.64353907456246	7.028822859606292	11.842890394049403	host	secF	0.9877306207942232	0	1	1
gene-PA2681	2.616039832745801	2.606545818514034	4.008131459586307	5.289956074778248	3.961679752214939	3.5516440116174275	5.1811884457669	1.3124043722022547	0.6727538330486015	1.7814896103525923	0.922496095205814	0.2603267725780108	0.1301416526818615	host	gene-PA2681	0.6963055265856551	0	0	1
gene-PA2855	26.7759371116335	36.752296041047885	39.784415969227055	46.75177395817532	19.17813152776777	16.426353553730603	40.38279229788908	8.093160295247237	3.4983199318527274	8.222259740088887	2.833380863846429	1.6921240217570703	1.0411332214548925	host	gene-PA2855	0.8360383616057673	0	0	1
gene-PA2162	2.0005010485703187	1.824582072959824	3.414334206314262	4.146181788339708	2.881221637974501	1.3318665043565354	3.5049215956658446	1.0936703101685457	0.4036522998291609	0.4111129870044444	2.569810550930482	0.0	0.1301416526818615	host	gene-PA2162	0.7361401051707288	0	0	1
gene-PA3830	9.079197066588373	12.25076534701596	10.094553305624776	7.720476433460145	6.392710509255924	7.843213858988486	11.733867950707392	1.6040497882472002	1.7491599659263637	1.9185272726874072	2.833380863846429	0.7809803177340324	0.3904249580455847	host	gene-PA3830	0.7294162545356769	0	0	1
gene-PA4521	20.31277987779093	24.24087611218052	24.048788757517844	23.590344657794887	19.35820788014118	17.01829422233351	21.029529573995067	4.228858532651709	2.0182614991458045	7.400033766079999	3.162843754991363	0.6508169314450271	1.6918414848642005	host	gene-PA4521	0.7217627635168304	0	0	1
gene-PA5568	375.63254304308833	626.6136147707738	636.8475541342689	773.0484458466482	249.945977094288	271.256811387281	562.1589463657087	43.96554646877553	76.82848773415029	189.66012467138367	14.29868947569012	16.14025989983667	21.863797650552744	host	gene-PA5568	0.8809422720154932	0	1	1
gene-PA0911	2.4621551367019308	2.085236654811227	4.30503008622233	3.002407501901168	4.231794280775048	2.811718175863797	3.2001458047383795	0.8749362481348364	1.2109568994874826	1.5074142856829629	1.3178515645797344	0.3904901588670162	0.3904249580455847	host	gene-PA0911	0.5966626533062114	0	0	1
gene-PA1024	4.770425577359991	5.734400800730875	3.7112328329502846	6.147786789607152	5.942519628322408	3.5516440116174275	8.838497936896477	1.8956952042921456	1.345507666097203	2.055564935022222	1.713207033953655	0.1301633862890054	0.2602833053637231	host	gene-PA1024	0.7102185383994633	0	0	1
gene-PA1540	3.539348009009026	3.388509564068245	3.414334206314262	3.717266430925255	3.511488871281423	4.143584680220332	5.4859642366943655	0.8749362481348364	0.941855366268042	1.5074142856829629	0.5271406258318938	0.2603267725780108	0.1301416526818615	host	gene-PA1540	0.7005345201093623	0	0	1
gene-PA0828	4.9243102734038615	4.6917824733252615	4.008131459586307	5.289956074778248	4.681985161708564	3.84761434591888	5.638352132158098	1.0207589561573092	1.2109568994874826	0.685188311674074	1.7790996121826417	0.1301633862890054	0.2602833053637231	host	gene-PA0828	0.6876398000087371	0	0	1
gene-EST35_0087	0.0	0.0	0.0	0.0	351.5990780090758	1735.8660106780178	2664.0451884969693	121.32449307469732	930.6876526394352	981.874850628948	53.6365586783952	428.6280310496948	430.3784454189162	phage	gene-EST35_0087	1.3158139264586	0	0	0
gene-PA1405	31.70024738503736	33.10313189512824	28.799166783694208	39.74615645373927	28.722178203558308	26.637330087130707	34.13488858387605	10.426323623606802	3.229218398633287	7.811146753084444	3.82176953728123	1.5619606354680649	0.910991568773031	host	gene-PA1405	0.7303124118301316	0	0	1
gene-PA3029	18.773932917352223	21.37367571181508	20.48600523788557	18.586332154626277	8.82374126629691	11.098887536304462	21.029529573995067	1.968606558303382	2.287363032365245	6.029657142731852	1.449636721037708	1.0413070903120434	0.7808499160911694	host	moaB2	0.8049297625448584	0	0	1
gene-PA1258	0.6155387841754827	0.2606545818514034	1.6329424464981253	0.285943571609635	0.6302672333069221	0.5919406686029046	0.7619394773186619	0.1458227080224727	0.4036522998291609	0.1370376623348148	0.724818360518854	0.0	0.0	host	gene-PA1258	0.8840038840091723	0	0	1
gene-PA4666	106.33432496631464	122.2469988883082	118.31410271445507	137.10994258681998	79.32363322048548	62.44974053760644	121.30076478913097	13.926068616146146	14.12783049402063	28.91494675264592	6.325687509982726	3.644574816092152	3.7741079277739855	host	hemA	0.8106459390243453	0	0	1
gene-PA5374	10.618044027027077	24.50153069403192	19.29841073134148	24.305203586818976	24.49038392278326	12.282768873510271	25.29639064697957	9.04100789739331	24.48823952296909	40.97426103810962	2.701595707388456	3.904901588670162	7.808499160911694	host	betI	0.5980153309679279	0	0	1
gene-PA2124	1.6927316564825776	3.388509564068245	3.414334206314262	3.717266430925255	4.8620615140819705	2.959703343014523	4.419248968448239	1.7498724962696728	0.5382030664388812	1.0963012986785183	2.174455081556562	0.1301633862890054	0.6507082634093079	host	gene-PA2124	0.6254370738965419	0	0	1
gene-PA5144	1.6927316564825776	3.909818727771051	4.30503008622233	10.150996792142042	3.511488871281423	1.4798516715072616	4.571636863911971	0.7291135401123637	0.1345507666097203	0.1370376623348148	1.1860664081217611	0.0	0.2602833053637231	host	gene-PA5144	1.1135015294878563	0	0	1
gene-PA3559	65.70876521073278	55.78008051620033	42.90185154890529	67.91159825728832	35.56507959374775	19.090086562443677	38.09697386593309	7.582780817168582	3.229218398633287	8.222259740088887	3.755876959052243	1.1714704766010486	0.910991568773031	host	gene-PA3559	0.9038539310222724	0	0	1
gene-PA1892	1.538846960438707	0.7819637455542102	1.0391451932260798	0.8578307148289049	2.971259814161204	2.071792340110166	4.419248968448239	1.166581664179782	0.5382030664388812	2.1926025973570367	1.9767773468696015	0.7809803177340324	0.3904249580455847	host	gene-PA1892	0.6855931978533698	0	0	1
gene-EST35_0411	0.0	0.0	0.0	0.0	15.216451775552834	83.31564910585882	3.809697386593309	40.9032696003036	205.3244698464332	110.86346882886517	44.54338288279502	135.50008512685463	137.95015184277327	phage	gene-EST35_0411	1.0993881763126028	0	0	0
gene-PA0509	5.385964361535474	10.165528692204733	9.055408112398696	13.010432508238392	27.28156738457105	8.43515452759139	156.95953232764433	14.87391621829222	0.941855366268042	6.30373246740148	5.600869149463872	0.3904901588670162	0.7808499160911694	host	nirN	2.014078409076348	0	0	1
gene-PA2093	0.7694234802193535	1.5639274911084204	1.3360438198621023	0.7148589290240875	0.8103435856803284	0.5919406686029046	2.2858184319559856	0.0729113540112363	0.1345507666097203	0.2740753246696296	0.922496095205814	0.2603267725780108	0.2602833053637231	host	gene-PA2093	0.8035021325127759	0	0	1
gene-PA0848	6.463157233842569	5.995055382582279	7.274016352582558	2.573492144486715	2.7011452856010947	2.3677626744116185	3.0477579092746474	1.0936703101685457	0.8073045996583218	1.6444519480177775	2.108562503327575	0.3904901588670162	0.2602833053637231	host	gene-PA0848	0.7908526899287658	0	0	1
gene-PA4297	4.770425577359991	5.473746218879472	8.46161085912665	8.149391790874597	3.781603399841533	7.399258357536308	9.60043741421514	1.0207589561573092	1.7491599659263637	3.5629792207051847	3.8876621155102167	0.6508169314450271	0.6507082634093079	host	tadG	0.6549917731778242	0	0	1
gene-PA4176	15.85012369251868	25.28349443958613	20.48600523788557	26.735723945500872	8.013397680616581	13.46665021071608	22.248632737704927	1.0207589561573092	3.0946676320235667	8.085222077754073	0.9883886734348007	0.3904901588670162	0.3904249580455847	host	ppiC2	0.8558362718739062	0	0	1
gene-PA4737	52.62856604700377	53.1735346976863	51.51191172134995	56.18791182129328	67.70870849240077	41.28786163505259	80.00364511845949	20.561001831168657	8.342147529802658	24.80381688260148	5.798546884150832	3.514411429803146	4.685099496547017	host	gene-PA4737	0.697143557255058	0	0	1
gene-PA4847	77.40400211006695	99.83070484908752	109.5555932286924	103.65454470849268	31.87351437009292	38.03218795773662	116.88151582068272	4.885060718752837	13.45507666097203	26.8593818176237	1.910884768640615	3.1239212709361297	2.732974706319093	host	accB	0.9086767392992012	0	0	1
gene-PA1113	11.079698115158688	10.947492437758944	14.102684765211082	13.72529143726248	9.09385579485702	8.287169360440664	19.658038514821477	2.333163328359564	3.632870698462448	5.207431168722962	3.2946289114493363	1.301633862890054	2.082266442909785	host	gene-PA1113	0.6765884635365376	0	0	1
gene-PA1166	2.769924528789672	2.606545818514034	4.453479399540342	6.719673932826423	1.8908016999207664	3.9955995130696063	3.962085282057042	0.2187340620337091	0.941855366268042	0.9592636363437036	1.1201738298927744	0.2603267725780108	0.3904249580455847	host	gene-PA1166	0.8200008549238577	0	0	1
gene-PA3744	1565.1612434622086	1839.4393841253536	1527.0980861023831	1993.312637690765	1481.2180364474536	711.2167133263898	1160.890987642713	407.2828235067664	269.10153321944057	540.3395025861747	92.64496498995534	58.70368721634144	97.8665228167599	host	rimM	0.7599917920864829	0	1	1
gene-EST35_0027	0.0	0.0	0.0	0.0	273.6260174313909	565.4513236829246	85.94677304154506	453.8002673659352	709.4861923330551	816.0592792038221	88.49373256152917	134.8492681954096	344.4849546488876	phage	gene-EST35_0027	1.0355673092615865	0	0	0
gene-PA0797	13.54185325186062	22.9376032029235	19.595309357977506	13.868263223067297	10.084275732910754	23.677626744116186	42.3638349389176	2.0415179123146183	4.978378364559651	7.262996103745184	2.438025394472509	0.7809803177340324	0.7808499160911694	host	gene-PA0797	0.9187571023230069	0	0	1
gene-PA1567	4.61654088131612	6.516364546285085	5.047276652812387	6.86264571863124	4.8620615140819705	3.84761434591888	8.838497936896477	1.7498724962696728	0.8073045996583218	1.6444519480177775	0.9883886734348007	0.0	0.2602833053637231	host	gene-PA1567	0.7725085108915563	0	0	1
gene-PA1486	2.0005010485703187	3.388509564068245	1.7813917598161366	2.7164639302915323	2.250954404667579	1.92380717295944	2.895370013810915	0.9478476021460728	0.1345507666097203	0.685188311674074	1.910884768640615	0.3904901588670162	0.3904249580455847	host	gene-PA1486	0.612780806292817	0	0	1
gene-PA5453	28.160899376028336	29.975276912911397	22.712744937655746	19.58713465526	14.316070013685804	19.2380717295944	35.35399174758591	3.353922284516873	4.036522998291609	8.496335064758517	2.2403476597855487	1.1714704766010486	1.6918414848642005	host	gmd	0.7897999079159153	0	0	1
gene-PA0025	31.08470860086188	49.52437055176665	31.619703736736422	57.90357325095109	34.66469783188072	22.0497899054582	49.678453921176754	9.113919251404546	5.516581430998532	11.511163636124444	4.7442656324870445	1.301633862890054	2.2124080955916465	host	aroE	0.8005521807586289	0	0	1
gene-PA0729	74.0185387971018	75.589828736907	95.1560098368453	52.47064539036802	35.74515594612115	46.46734248532801	77.56543879103978	11.009614455696692	21.79722419077469	21.514912986565925	7.05050587050158	5.857352383005243	8.719490729684725	host	gene-PA0729	0.7355991738202344	0	0	1
gene-PA0156	30.93082390481801	32.84247731327683	30.283659916874324	40.60398716856817	40.42714110782972	25.30546358277417	31.087130674601404	9.988855499539383	4.305624531511049	7.674109090749629	5.073728523631978	0.911143704023038	1.6918414848642005	host	gene-PA0156	0.7311261069841953	0	0	1
gene-PA2349	0.3077693920877413	1.0426183274056136	1.929841073134148	0.1429717858048175	0.2701145285601095	0.5919406686029046	0.3047757909274647	0.5103794780786546	0.5382030664388812	0.685188311674074	1.713207033953655	0.1301633862890054	0.1301416526818615	host	gene-PA2349	0.8836900382792818	0	0	1
gene-PA4305	7.232580714061922	7.037673709987892	6.0864218460384665	6.147786789607152	4.141756104588345	5.179480850275415	8.38133425050528	0.4374681240674182	1.4800584327069233	1.6444519480177775	2.701595707388456	0.911143704023038	0.7808499160911694	host	rcpC	0.675230207013324	0	0	1
gene-PA0239	4.61654088131612	9.90487411035333	6.977117725946536	8.721278934093867	3.781603399841533	4.143584680220332	5.943127923085562	0.8749362481348364	1.0764061328777623	1.6444519480177775	3.162843754991363	0.2603267725780108	0.5205666107274463	host	gene-PA0239	0.7678617908032145	0	0	1
gene-PA1698	14.926815516255456	15.117965747381398	10.391451932260797	19.730106441064816	6.57278686162933	4.439555014521784	15.695953232764436	1.2394930181910182	0.8073045996583218	2.055564935022222	0.3953554693739203	0.0	0.2602833053637231	host	popN	0.9786842518588248	0	0	1
gene-PA1866	30.623054512730267	40.66211476881893	35.92473382295876	36.88672073764292	24.760498451343366	28.561137260090145	40.23040440242534	7.582780817168582	5.785682964217973	11.648201298459258	5.139621101860964	1.4317972491790596	2.2124080955916465	host	gene-PA1866	0.7130254323076642	0	0	1
gene-PA1249	10.156389938895463	12.25076534701596	10.836799872214833	9.15019429150832	6.032557804509112	49.57503099549326	48.002187071075696	1.6769611422584365	16.280642759776157	21.240837661896293	1.7790996121826417	9.371763812808387	8.719490729684725	host	aprA	0.9474241879354593	0	0	1
gene-PA5112	91.8691635381908	123.0289626338624	95.30445915016332	138.9685758022826	66.17805949722683	52.97868983995996	74.21290509083767	14.582270802247274	8.88035059624154	17.814896103525925	9.554423843203075	2.3429409532020973	2.47269140095537	host	estA	0.8622651229534672	0	0	1
gene-PA2019	11.541352203290302	22.676948621072096	13.954235451893071	25.16303430164788	18.367787942087443	11.690828204907366	31.239518570065137	3.791390408584291	5.382030664388812	9.866711688106664	5.139621101860964	1.822287408046076	2.47269140095537	host	gene-PA2019	0.7181170819623045	0	0	1
gene-PA0125	16.465662476694163	15.3786203292328	16.774772404935288	18.87227572623591	5.492328747388893	6.363362187481225	7.314618982259153	0.9478476021460728	0.8073045996583218	0.685188311674074	1.910884768640615	0.2603267725780108	0.0	host	gene-PA0125	0.9948492561248499	0	0	1
gene-EST35_0377	0.0	0.0	0.0	0.0	105.9749333717496	958.9438831367056	42.05905914799013	315.63325151464227	2406.0368085150185	1923.871741518465	59.76456845369096	674.636831135915	1541.788159322014	phage	gene-EST35_0377	1.301551445996206	0	0	0
gene-PA1671	6.309272537798698	9.644219528501926	5.641073906084433	10.150996792142042	11.885039256644816	7.9911990261392125	10.971928473388733	4.010124470618	1.7491599659263637	3.70001688304	2.569810550930482	0.3904901588670162	0.910991568773031	host	stk1	0.6548848186997362	0	0	1
gene-PA1922	1.0771928723070947	1.303272909257017	1.6329424464981253	1.0008025006337224	1.3505726428005471	1.4798516715072616	2.133430536492253	0.2916454160449455	0.0	0.4111129870044444	2.503917972701496	0.1301633862890054	0.1301416526818615	host	gene-PA1922	0.7462983852089896	0	0	1
gene-PA2638	276.37691409479174	330.77066436943096	321.0958647068586	334.2680352116633	127.76417200893178	133.6306059371057	256.16405227453413	19.758976937045052	32.15763321972315	77.83739220617481	2.701595707388456	5.336698837849222	10.281190561867064	host	nuoB	0.881218873552729	0	0	1
gene-PA0288	5.078194969447733	5.213091637028068	6.531769785992501	4.718068931558977	4.411870633148455	3.107688510165249	4.419248968448239	1.6769611422584365	0.6727538330486015	1.370376623348148	3.755876959052243	0.0	0.1301416526818615	host	gpuA	0.6564482407324378	0	0	1
gene-PA0203	1.8466163525264483	0.7819637455542102	3.414334206314262	1.8586332154626275	3.42145069509472	2.3677626744116185	3.0477579092746474	0.9478476021460728	0.941855366268042	0.5481506493392592	5.139621101860964	0.911143704023038	0.2602833053637231	host	gene-PA0203	0.7096476358613653	0	0	1
gene-PA2976	186.20048221308352	269.51683763435113	211.54027147816623	342.8463423599524	172.24303104516315	160.26793602423643	327.48158735156085	21.29011537128102	20.855368824506645	39.603884414761474	11.728878924759638	10.282907516831427	9.760623951139618	host	rne	0.881794302278429	0	0	1
gene-PA4937.1	2648.97115769919	3318.1328269683654	4887.545191682207	3651.785353026648	2986.1161132320103	1825.1010664699056	2292.828275147317	1537.8462788049976	195.90591618375277	453.8687376529066	441.2167038212951	54.53845885509327	96.04453967921384	host	gene-PA4937.1	0.8071667424678436	0	1	1
gene-PA2987	28.622553464159942	38.055568950304895	37.40922695613887	66.48188039924014	31.243247136786	23.82561191126691	56.38352132158098	6.489110507000037	4.171073764901329	14.525992207490368	1.6473144557246682	1.1714704766010486	1.821983137546062	host	gene-PA2987	0.8657401149797971	0	0	1
