Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol
gene-PA2107	0.30776939208774134	0.2606545818514034	1.3360438198621025	1.0008025006337224	0.9003817618670316	0.2959703343014523	1.3714910591735914	0.2916454160449455	0.4036522998291609	0.1370376623348148	0.13178515645797345	0.0	0.13014165268186156	host	gene-PA2107
gene-PA2796	24.46766667097544	33.62444105883104	32.80729824328051	35.028087522180286	16.657062594540083	21.90180473830747	40.23040440242534	2.989365514460691	6.458436797266574	14.114879220485925	2.0426699250985885	1.952450794335081	2.3425497482735085	host	tal
gene-PA3313	32.46967086525672	53.6948438613891	46.01928712858353	58.18951682256072	17.917597061153927	26.341359752829256	29.10608803357288	2.551897390393273	5.651132197608252	15.211180519164442	2.7015957073884556	2.212777566913092	1.3014165268186157	host	gene-PA3313
gene-PA1222	51.08971908656507	55.258771352497526	50.9181144680779	62.621642182510065	45.19916444572498	30.188974098748133	52.87859972591513	17.571636316707966	5.247479897779091	13.292653246477036	6.193902353524752	1.952450794335081	1.821983137546062	host	gene-PA1222
gene-PA5345	192.97140883901383	240.06286988514253	203.2271099323576	277.6512080329556	142.7105092559245	99.5940174924387	204.04739202593765	41.85111720244968	14.935135093678953	34.39645324603851	14.29868947569012	2.9937578846471244	4.2946745385014315	host	recG
gene-EST35_0151	0.0	0.0	0.0	0.0	49.250882374126626	11.838813372058093	6.705067400404224	55.558451756562114	7.803944463363777	9.455598701102222	366.6921978443111	925.5918399011175	24.076205746144392	phage	gene-EST35_0151
gene-PA1457	99.7172830364282	86.53732117466593	88.47579073753478	87.78467648415794	52.312180364474536	50.46294199839762	94.1757193965866	5.0308834267753095	6.727538330486015	18.363046752865184	2.174455081556562	2.863594498358119	1.9521247902279235	host	cheZ
gene-PA2659	11.23358281120256	15.117965747381398	18.704613478069433	15.869868224334743	7.2030540949362525	13.0226947092639	19.658038514821474	0.8020248941236001	4.171073764901329	6.57780779207111	0.5271406258318938	1.3016338628900541	1.5616998321823388	host	gene-PA2659
gene-PA1110	10.310274634939336	12.25076534701596	13.805786138575058	18.157416797211823	10.624504790030972	7.103288023234855	15.238789546373237	1.6040497882472002	2.5564645655846854	4.796318181718518	1.713207033953655	0.5206535451560217	1.1712748741367542	host	gene-PA1110
gene-PA0887.1	2.769924528789672	2.606545818514034	3.2658848929962505	1.0008025006337224	2.0708780522941725	2.663733008713071	10.514764786997533	0.14582270802247274	0.941855366268042	3.9740922077096292	1.8449921904116282	0.3904901588670162	1.1712748741367542	host	gene-PA0887.1
gene-PA0751	45.395985332941855	50.30633429732086	40.08131459586308	48.32446360202832	47.72023337895267	23.677626744116186	37.487422284078164	14.946827572303455	4.57472606473049	8.633372727093333	5.798546884150832	1.0413070903120434	1.6918414848642005	host	gene-PA0751
gene-PA0501	33.54686373756381	45.6145518239956	32.6588489299625	65.48107789860642	21.158971403875242	24.269567412719088	49.678453921176754	3.4268336385281093	3.767421465072168	7.674109090749629	3.096951176762376	1.8222874080460758	2.082266442909785	host	bioF
gene-PA3304.1	0.30776939208774134	1.0426183274056136	1.0391451932260798	1.2867460722433575	0.7203054094936252	0.44395550145217844	1.8286547455647884	0.36455677005618187	0.5382030664388812	0.9592636363437036	0.8566035169768275	0.0	0.13014165268186156	host	gene-PA3304.1
gene-PA1617	27.699245287896723	33.62444105883104	31.322805110100404	28.73732894676832	29.62255996542534	30.484944433049588	42.51622283438133	4.593415302707891	5.785682964217973	9.318561038767406	3.360521489678323	2.0826141806240868	2.47269140095537	host	gene-PA1617
gene-PA1218	2.0005010485703187	2.3458912366626308	4.750378026176365	3.2883510735108024	2.340992580854282	2.219777507260892	2.438206327419718	0.8020248941236001	0.4036522998291609	0.8222259740088887	3.2946289114493363	0.3904901588670162	0.13014165268186156	host	gene-PA1218
gene-PA2983	34.31628721778316	67.77019128136489	58.48902944729649	57.045742536122184	24.940574803716775	24.713522914171268	49.830841816640486	5.322528842820255	8.207596763192937	22.748251947579256	2.3062402380145355	1.952450794335081	2.6028330536372315	host	gene-PA2983
gene-PA1055	8.617542978456758	18.24582072959824	15.884076525027218	15.726896438529925	6.212634156882518	8.879110029043568	16.305504814619365	1.0936703101685457	4.171073764901329	9.455598701102222	1.1201738298927744	0.9111437040230379	0.910991568773031	host	gene-PA1055
gene-PA1902	0.30776939208774134	0.7819637455542102	0.8906958799080683	0.42891535741445247	0.540229057120219	0.5919406686029046	0.4571636863911971	0.0	0.1345507666097203	0.1370376623348148	0.9224960952058141	0.0	0.0	host	phzD2
gene-PA3486	12.618545075597396	18.767129893301046	25.384832577379946	19.44416286945518	10.984657494777785	11.690828204907366	17.829383769256687	2.4789860363820364	2.0182614991458045	4.522242857048888	6.128009775295765	1.0413070903120434	0.6507082634093079	host	gene-PA3486
gene-PA3456	19.389471701527707	28.93265858550578	20.48600523788557	31.024877519645397	23.40992580854282	14.946501882223341	27.429821183471827	6.780755923044983	2.0182614991458045	5.755581818062222	4.21712500665515	0.9111437040230379	0.910991568773031	host	gene-PA3456
gene-PA0472	2.4621551367019308	2.8672004003654377	2.226739699770171	4.146181788339708	1.2605344666138443	2.071792340110166	2.438206327419718	0.6562021861011273	0.6727538330486015	5.755581818062222	2.108562503327575	0.5206535451560217	0.6507082634093079	host	gene-PA0472
gene-PA4808	22.928819710536732	27.368731094397358	21.37670111779364	37.601579666667	30.703018079665775	19.090086562443673	63.545752408376394	9.478476021460729	3.632870698462448	8.770410389428147	3.6240918025942697	0.7809803177340324	0.6507082634093079	host	selA
gene-PA4979	3.3854633129651552	4.170473309622454	6.680219099310513	3.8602382167300724	2.160916228480876	2.663733008713071	4.419248968448239	1.0207589561573092	1.4800584327069233	1.5074142856829629	2.5039179727014957	0.3904901588670162	0.3904249580455847	host	gene-PA4979
gene-PA1770	457.96085542655914	509.5797075194937	486.4683997431233	504.40446031939615	295.3252178923864	231.74477175803716	339.67261898865945	83.1918549268207	86.38159216344043	173.35264285354071	18.25224416942932	22.257939055419925	24.98719731491742	host	ppsA
gene-PA1377	11.695236899334173	15.639274911084206	10.68835055889682	15.583924652725107	12.335230137578332	4.5875401816725105	10.057601100606336	4.301769886662946	0.941855366268042	2.3296402596918515	3.2287363332203496	0.5206535451560217	0.2602833053637231	host	gene-PA1377
gene-PA1278	28.930322856247688	34.14575022253385	26.275528457288015	51.183899318124666	33.58423971764028	22.937700908362554	31.849070151920063	7.8015148792022915	3.632870698462448	6.714845454405925	2.2403476597855487	0.5206535451560217	0.5205666107274463	host	cobP
gene-PA4530	8.771427674500629	9.12291036479912	8.758509485762671	12.724488936628758	8.463588561550097	5.031495683124689	17.52460797832922	1.166581664179782	2.0182614991458045	3.42594155837037	0.3294628911449336	0.6508169314450271	0.7808499160911694	host	gene-PA4530
gene-PA5323	138.80399583157137	146.2272204186373	124.69742318712956	137.9677733016489	123.62241590434343	101.8137949996996	158.63579917774538	25.664796611955204	23.27728262348161	55.911366232604436	6.655150401127659	5.857352383005243	7.1577908975023865	host	argB
gene-PA1040	7.540350106149663	7.037673709987892	12.321293005394946	9.865053220532408	6.662825037816034	6.215377020330498	9.905213205142603	1.5311384342359637	0.5382030664388812	0.9592636363437036	1.7790996121826415	0.3904901588670162	0.2602833053637231	host	gene-PA1040
gene-PA4231	22.928819710536732	35.44902313179087	25.384832577379946	24.734118944233426	12.24519196139163	19.386056896745124	22.096244842241195	2.6248087444045094	4.036522998291609	6.9889207790755545	2.7674882856174423	1.1714704766010486	0.7808499160911694	host	pchA
gene-PA3889	3.8471174010967673	5.734400800730875	3.5627835196322732	6.147786789607152	4.051717928401642	4.439555014521784	7.6193947731866185	1.166581664179782	2.0182614991458045	3.7000168830399995	1.910884768640615	0.5206535451560217	0.910991568773031	host	gene-PA3889
gene-PA3820	325.6200168288304	559.6253872349631	452.7704056199347	578.1779017946819	156.7564647410502	167.22323888032054	355.21618432596017	22.019228911393384	30.004820953967624	69.34105714141629	7.64353907456246	7.028822859606292	11.842890394049403	host	secF
gene-PA2681	2.6160398327458014	2.606545818514034	4.008131459586307	5.289956074778248	3.961679752214939	3.5516440116174275	5.1811884457669	1.3124043722022547	0.6727538330486015	1.7814896103525923	0.9224960952058141	0.26032677257801085	0.13014165268186156	host	gene-PA2681
gene-PA2855	26.7759371116335	36.752296041047885	39.784415969227055	46.75177395817532	19.17813152776777	16.426353553730603	40.382792297889075	8.093160295247237	3.4983199318527274	8.222259740088887	2.833380863846429	1.6921240217570703	1.0411332214548925	host	gene-PA2855
gene-PA2162	2.0005010485703187	1.8245820729598239	3.414334206314262	4.146181788339708	2.881221637974501	1.3318665043565354	3.5049215956658446	1.0936703101685457	0.4036522998291609	0.4111129870044444	2.569810550930482	0.0	0.13014165268186156	host	gene-PA2162
gene-PA3830	9.079197066588371	12.25076534701596	10.094553305624775	7.720476433460145	6.392710509255924	7.843213858988486	11.733867950707392	1.6040497882472002	1.7491599659263637	1.9185272726874072	2.833380863846429	0.7809803177340324	0.3904249580455847	host	gene-PA3830
gene-PA4521	20.31277987779093	24.24087611218052	24.048788757517844	23.590344657794887	19.35820788014118	17.01829422233351	21.029529573995067	4.228858532651709	2.0182614991458045	7.400033766079999	3.162843754991363	0.6508169314450271	1.6918414848642005	host	gene-PA4521
gene-PA5568	375.63254304308833	626.6136147707738	636.8475541342689	773.0484458466482	249.94597709428797	271.256811387281	562.1589463657087	43.96554646877553	76.82848773415029	189.66012467138367	14.29868947569012	16.14025989983667	21.863797650552744	host	gene-PA5568
gene-PA0911	2.4621551367019308	2.085236654811227	4.30503008622233	3.0024075019011676	4.231794280775048	2.811718175863797	3.2001458047383795	0.8749362481348364	1.2109568994874826	1.5074142856829629	1.3178515645797344	0.3904901588670162	0.3904249580455847	host	gene-PA0911
gene-PA1024	4.770425577359991	5.734400800730875	3.7112328329502846	6.147786789607152	5.942519628322408	3.5516440116174275	8.838497936896477	1.8956952042921456	1.345507666097203	2.055564935022222	1.713207033953655	0.13016338628900542	0.2602833053637231	host	gene-PA1024
gene-PA1540	3.539348009009026	3.3885095640682446	3.414334206314262	3.717266430925255	3.511488871281423	4.143584680220332	5.4859642366943655	0.8749362481348364	0.941855366268042	1.5074142856829629	0.5271406258318938	0.26032677257801085	0.13014165268186156	host	gene-PA1540
gene-PA0828	4.9243102734038615	4.6917824733252615	4.008131459586307	5.289956074778248	4.681985161708564	3.84761434591888	5.638352132158098	1.0207589561573092	1.2109568994874826	0.685188311674074	1.7790996121826415	0.13016338628900542	0.2602833053637231	host	gene-PA0828
gene-EST35_0087	0.0	0.0	0.0	0.0	351.5990780090758	1735.8660106780178	2664.0451884969693	121.32449307469732	930.6876526394352	981.874850628948	53.6365586783952	428.6280310496948	430.3784454189162	phage	gene-EST35_0087
gene-PA1405	31.70024738503736	33.103131895128236	28.799166783694208	39.74615645373927	28.722178203558308	26.637330087130707	34.13488858387605	10.426323623606802	3.229218398633287	7.811146753084444	3.82176953728123	1.5619606354680649	0.910991568773031	host	gene-PA1405
gene-PA3029	18.773932917352223	21.37367571181508	20.48600523788557	18.586332154626273	8.82374126629691	11.098887536304462	21.029529573995067	1.968606558303382	2.287363032365245	6.0296571427318515	1.449636721037708	1.0413070903120434	0.7808499160911694	host	moaB2
gene-PA1258	0.6155387841754827	0.2606545818514034	1.6329424464981253	0.285943571609635	0.6302672333069221	0.5919406686029046	0.7619394773186619	0.14582270802247274	0.4036522998291609	0.1370376623348148	0.724818360518854	0.0	0.0	host	gene-PA1258
gene-PA4666	106.33432496631464	122.2469988883082	118.31410271445507	137.10994258681998	79.32363322048548	62.44974053760644	121.30076478913097	13.926068616146146	14.12783049402063	28.91494675264592	6.325687509982726	3.6445748160921516	3.7741079277739855	host	hemA
gene-PA5374	10.618044027027077	24.50153069403192	19.29841073134148	24.305203586818976	24.49038392278326	12.282768873510271	25.296390646979575	9.04100789739331	24.488239522969092	40.974261038109624	2.7015957073884556	3.904901588670162	7.808499160911694	host	betI
gene-PA2124	1.6927316564825776	3.3885095640682446	3.414334206314262	3.717266430925255	4.8620615140819705	2.959703343014523	4.419248968448239	1.7498724962696728	0.5382030664388812	1.0963012986785183	2.174455081556562	0.13016338628900542	0.6507082634093079	host	gene-PA2124
gene-PA5144	1.6927316564825776	3.9098187277710514	4.30503008622233	10.150996792142042	3.511488871281423	1.4798516715072616	4.571636863911971	0.7291135401123637	0.1345507666097203	0.1370376623348148	1.1860664081217611	0.0	0.2602833053637231	host	gene-PA5144
gene-PA3559	65.70876521073278	55.78008051620033	42.90185154890529	67.91159825728832	35.56507959374775	19.090086562443673	38.096973865933094	7.582780817168582	3.229218398633287	8.222259740088887	3.755876959052243	1.1714704766010486	0.910991568773031	host	gene-PA3559
gene-PA1892	1.538846960438707	0.7819637455542102	1.0391451932260798	0.8578307148289049	2.971259814161204	2.071792340110166	4.419248968448239	1.166581664179782	0.5382030664388812	2.1926025973570367	1.9767773468696017	0.7809803177340324	0.3904249580455847	host	gene-PA1892
gene-EST35_0411	0.0	0.0	0.0	0.0	15.216451775552834	83.31564910585882	3.8096973865933093	40.9032696003036	205.32446984643317	110.86346882886517	44.54338288279502	135.50008512685463	137.95015184277327	phage	gene-EST35_0411
gene-PA0509	5.385964361535474	10.165528692204733	9.055408112398695	13.010432508238392	27.281567384571055	8.43515452759139	156.95953232764433	14.87391621829222	0.941855366268042	6.30373246740148	5.600869149463872	0.3904901588670162	0.7808499160911694	host	nirN
gene-PA2093	0.7694234802193535	1.5639274911084204	1.3360438198621025	0.7148589290240875	0.8103435856803284	0.5919406686029046	2.2858184319559856	0.07291135401123637	0.1345507666097203	0.2740753246696296	0.9224960952058141	0.26032677257801085	0.2602833053637231	host	gene-PA2093
gene-PA0848	6.463157233842569	5.9950553825822785	7.274016352582558	2.573492144486715	2.7011452856010947	2.3677626744116185	3.0477579092746474	1.0936703101685457	0.8073045996583218	1.6444519480177775	2.108562503327575	0.3904901588670162	0.2602833053637231	host	gene-PA0848
gene-PA4297	4.770425577359991	5.473746218879472	8.46161085912665	8.149391790874597	3.7816033998415324	7.399258357536308	9.60043741421514	1.0207589561573092	1.7491599659263637	3.5629792207051847	3.8876621155102167	0.6508169314450271	0.6507082634093079	host	tadG
gene-PA4176	15.85012369251868	25.283494439586132	20.48600523788557	26.735723945500872	8.013397680616581	13.466650210716079	22.248632737704927	1.0207589561573092	3.0946676320235667	8.085222077754073	0.9883886734348009	0.3904901588670162	0.3904249580455847	host	ppiC2
gene-PA4737	52.62856604700377	53.1735346976863	51.51191172134995	56.18791182129328	67.70870849240077	41.28786163505259	80.00364511845949	20.561001831168657	8.342147529802658	24.803816882601478	5.798546884150832	3.514411429803146	4.685099496547017	host	gene-PA4737
gene-PA4847	77.40400211006695	99.83070484908751	109.5555932286924	103.65454470849268	31.873514370092916	38.03218795773662	116.88151582068272	4.885060718752837	13.45507666097203	26.8593818176237	1.910884768640615	3.1239212709361297	2.732974706319093	host	accB
gene-PA1113	11.079698115158688	10.947492437758944	14.102684765211082	13.725291437262479	9.093855794857019	8.287169360440664	19.658038514821474	2.333163328359564	3.632870698462448	5.207431168722962	3.2946289114493363	1.3016338628900541	2.082266442909785	host	gene-PA1113
gene-PA1166	2.769924528789672	2.606545818514034	4.453479399540342	6.719673932826423	1.8908016999207662	3.9955995130696063	3.9620852820570414	0.2187340620337091	0.941855366268042	0.9592636363437036	1.1201738298927744	0.26032677257801085	0.3904249580455847	host	gene-PA1166
gene-PA3744	1565.1612434622086	1839.4393841253539	1527.0980861023831	1993.3126376907655	1481.2180364474536	711.2167133263898	1160.890987642713	407.28282350676636	269.10153321944057	540.3395025861747	92.64496498995534	58.70368721634144	97.8665228167599	host	rimM
gene-EST35_0027	0.0	0.0	0.0	0.0	273.6260174313909	565.4513236829246	85.94677304154506	453.80026736593516	709.4861923330551	816.0592792038221	88.49373256152917	134.8492681954096	344.4849546488876	phage	gene-EST35_0027
gene-PA0797	13.541853251860621	22.9376032029235	19.595309357977502	13.868263223067297	10.084275732910754	23.677626744116186	42.3638349389176	2.0415179123146183	4.978378364559651	7.262996103745184	2.438025394472509	0.7809803177340324	0.7808499160911694	host	gene-PA0797
gene-PA1567	4.61654088131612	6.516364546285085	5.047276652812387	6.8626457186312395	4.8620615140819705	3.84761434591888	8.838497936896477	1.7498724962696728	0.8073045996583218	1.6444519480177775	0.9883886734348009	0.0	0.2602833053637231	host	gene-PA1567
gene-PA1486	2.0005010485703187	3.3885095640682446	1.7813917598161366	2.7164639302915323	2.250954404667579	1.92380717295944	2.895370013810915	0.9478476021460728	0.1345507666097203	0.685188311674074	1.910884768640615	0.3904901588670162	0.3904249580455847	host	gene-PA1486
gene-PA5453	28.160899376028336	29.975276912911394	22.712744937655742	19.587134655259998	14.316070013685803	19.2380717295944	35.35399174758591	3.353922284516873	4.036522998291609	8.496335064758517	2.2403476597855487	1.1714704766010486	1.6918414848642005	host	gmd
gene-PA0025	31.084708600861877	49.52437055176665	31.619703736736426	57.903573250951084	34.664697831880716	22.049789905458198	49.678453921176754	9.113919251404546	5.516581430998532	11.511163636124444	4.7442656324870445	1.3016338628900541	2.2124080955916465	host	aroE
gene-PA0729	74.0185387971018	75.589828736907	95.1560098368453	52.47064539036802	35.74515594612115	46.46734248532801	77.56543879103978	11.009614455696692	21.79722419077469	21.514912986565925	7.0505058705015795	5.857352383005243	8.719490729684725	host	gene-PA0729
gene-PA0156	30.93082390481801	32.84247731327683	30.283659916874324	40.60398716856817	40.42714110782972	25.30546358277417	31.087130674601404	9.988855499539383	4.305624531511049	7.674109090749629	5.073728523631978	0.9111437040230379	1.6918414848642005	host	gene-PA0156
gene-PA2349	0.30776939208774134	1.0426183274056136	1.929841073134148	0.1429717858048175	0.2701145285601095	0.5919406686029046	0.30477579092746476	0.5103794780786546	0.5382030664388812	0.685188311674074	1.713207033953655	0.13016338628900542	0.13014165268186156	host	gene-PA2349
gene-PA4305	7.232580714061922	7.037673709987892	6.0864218460384665	6.147786789607152	4.141756104588345	5.179480850275415	8.38133425050528	0.4374681240674182	1.4800584327069233	1.6444519480177775	2.7015957073884556	0.9111437040230379	0.7808499160911694	host	rcpC
gene-PA0239	4.61654088131612	9.90487411035333	6.977117725946536	8.721278934093867	3.7816033998415324	4.143584680220332	5.943127923085562	0.8749362481348364	1.0764061328777623	1.6444519480177775	3.162843754991363	0.26032677257801085	0.5205666107274463	host	gene-PA0239
gene-PA1698	14.926815516255456	15.117965747381398	10.391451932260797	19.730106441064816	6.57278686162933	4.439555014521784	15.695953232764435	1.2394930181910182	0.8073045996583218	2.055564935022222	0.39535546937392035	0.0	0.2602833053637231	host	popN
gene-PA1866	30.623054512730267	40.66211476881893	35.92473382295876	36.88672073764292	24.760498451343366	28.561137260090145	40.23040440242534	7.582780817168582	5.785682964217973	11.648201298459258	5.139621101860964	1.4317972491790596	2.2124080955916465	host	gene-PA1866
gene-PA1249	10.156389938895465	12.25076534701596	10.836799872214831	9.15019429150832	6.0325578045091115	49.57503099549326	48.002187071075696	1.6769611422584365	16.280642759776157	21.240837661896293	1.7790996121826415	9.371763812808389	8.719490729684725	host	aprA
gene-PA5112	91.8691635381908	123.0289626338624	95.30445915016331	138.9685758022826	66.17805949722683	52.97868983995996	74.21290509083767	14.582270802247274	8.88035059624154	17.814896103525925	9.554423843203075	2.3429409532020973	2.47269140095537	host	estA
gene-PA2019	11.541352203290302	22.676948621072096	13.954235451893071	25.16303430164788	18.367787942087443	11.690828204907366	31.239518570065137	3.791390408584291	5.382030664388812	9.866711688106665	5.139621101860964	1.8222874080460758	2.47269140095537	host	gene-PA2019
gene-PA0125	16.465662476694163	15.3786203292328	16.774772404935288	18.87227572623591	5.492328747388893	6.363362187481225	7.314618982259153	0.9478476021460728	0.8073045996583218	0.685188311674074	1.910884768640615	0.26032677257801085	0.0	host	gene-PA0125
gene-EST35_0377	0.0	0.0	0.0	0.0	105.97493337174961	958.9438831367055	42.05905914799013	315.63325151464227	2406.0368085150185	1923.871741518465	59.764568453690956	674.636831135915	1541.788159322014	phage	gene-EST35_0377
gene-PA1671	6.309272537798698	9.644219528501926	5.641073906084433	10.150996792142042	11.885039256644816	7.9911990261392125	10.971928473388731	4.010124470618	1.7491599659263637	3.7000168830399995	2.569810550930482	0.3904901588670162	0.910991568773031	host	stk1
gene-PA1922	1.0771928723070947	1.303272909257017	1.6329424464981253	1.0008025006337224	1.3505726428005473	1.4798516715072616	2.133430536492253	0.2916454160449455	0.0	0.4111129870044444	2.5039179727014957	0.13016338628900542	0.13014165268186156	host	gene-PA1922
gene-PA2638	276.37691409479174	330.77066436943096	321.0958647068586	334.2680352116633	127.76417200893178	133.6306059371057	256.16405227453413	19.758976937045055	32.15763321972315	77.83739220617481	2.7015957073884556	5.336698837849222	10.281190561867064	host	nuoB
gene-PA0288	5.078194969447733	5.213091637028068	6.531769785992501	4.718068931558977	4.411870633148455	3.107688510165249	4.419248968448239	1.6769611422584365	0.6727538330486015	1.370376623348148	3.755876959052243	0.0	0.13014165268186156	host	gpuA
gene-PA0203	1.8466163525264483	0.7819637455542102	3.414334206314262	1.8586332154626275	3.42145069509472	2.3677626744116185	3.0477579092746474	0.9478476021460728	0.941855366268042	0.5481506493392592	5.139621101860964	0.9111437040230379	0.2602833053637231	host	gene-PA0203
gene-PA2976	186.20048221308352	269.51683763435113	211.54027147816623	342.84634235995236	172.24303104516315	160.26793602423643	327.48158735156085	21.29011537128102	20.855368824506645	39.603884414761474	11.728878924759638	10.282907516831427	9.760623951139618	host	rne
gene-PA4937.1	2648.97115769919	3318.1328269683654	4887.545191682207	3651.7853530266484	2986.1161132320103	1825.1010664699056	2292.828275147317	1537.8462788049976	195.90591618375274	453.8687376529066	441.2167038212951	54.53845885509327	96.04453967921384	host	gene-PA4937.1
gene-PA2987	28.622553464159946	38.055568950304895	37.409226956138866	66.48188039924014	31.243247136785996	23.82561191126691	56.38352132158098	6.489110507000037	4.171073764901329	14.525992207490368	1.6473144557246682	1.1714704766010486	1.821983137546062	host	gene-PA2987
gene-PA3669	17.850624741089	21.37367571181508	23.900339444199833	18.72930394043109	18.187711589714038	18.942101395292948	24.077287483269714	5.614174258865201	2.5564645655846854	3.9740922077096292	2.108562503327575	1.5619606354680649	1.1712748741367542	host	gene-PA3669
gene-PA3881	6.309272537798698	7.819637455542103	9.055408112398695	11.008827506970947	6.122595980695815	5.623436351727594	10.667152682461266	0.583290832089891	0.941855366268042	2.3296402596918515	1.2519589863507479	0.5206535451560217	0.910991568773031	host	gene-PA3881
gene-PA0617	10.464159330983206	5.213091637028068	3.2658848929962505	6.147786789607152	7.022977742562846	13.170679876414628	8.076558459577816	2.4789860363820364	4.305624531511049	2.4666779220266664	1.5814218774956814	1.1714704766010486	0.5205666107274463	host	gene-PA0617
gene-PA4269	1392.8103838930735	1509.4506835014772	1303.236521618822	1596.9948474398116	1112.4216667867174	1926.0269504667008	1147.1760770509773	402.90814226609217	695.3583618390345	1234.0241493250073	118.34307049926015	202.4040656794034	228.9191670673945	host	rpoC
gene-EST35_0013	0.0	0.0	0.0	0.0	67.34855578765396	183.05765176544824	19.20087482843028	190.00698855328199	142.22016030647436	114.97459869890962	99.03654507816705	70.28822859606292	107.10658015717208	phage	gene-EST35_0013
gene-PA2152	6.155387841754828	5.213091637028068	7.1255670392645465	9.579109648922772	5.492328747388893	5.327466017426142	12.19103163709859	1.6040497882472002	0.8073045996583218	2.4666779220266664	5.073728523631978	0.13016338628900542	0.2602833053637231	host	gene-PA2152
gene-PA0568	7.078696018018052	7.037673709987892	5.9379725327204556	10.150996792142042	6.752863214002737	3.9955995130696063	10.667152682461266	1.5311384342359637	1.4800584327069233	3.288903896035555	2.108562503327575	0.3904901588670162	0.2602833053637231	host	gene-PA0568
gene-PA4153	2.923809224833543	3.9098187277710514	4.601928712858353	4.432125359949342	5.762443275949002	4.883510515973963	10.819540577924998	0.6562021861011273	1.4800584327069233	3.15186623370074	1.6473144557246682	0.9111437040230379	0.2602833053637231	host	gene-PA4153
gene-PA5466	3.8471174010967673	5.9950553825822785	7.422465665900569	9.436137863117954	5.762443275949002	5.179480850275415	9.295661623287675	1.0207589561573092	1.7491599659263637	1.370376623348148	2.5039179727014957	0.5206535451560217	0.3904249580455847	host	gene-PA5466
gene-PA2111	94.4852033709366	80.54226579208365	15.290279271755173	108.22964185424685	60.055463516531006	6.363362187481225	21.334305364922532	36.74732242166313	1.4800584327069233	5.892619480397037	14.166904319232145	0.9111437040230379	1.1712748741367542	host	gene-PA2111
gene-PA5354	1.538846960438707	1.5639274911084204	2.226739699770171	2.1445767870722623	2.7011452856010947	1.4798516715072616	1.8286547455647884	0.36455677005618187	0.1345507666097203	0.4111129870044444	1.9767773468696017	0.13016338628900542	0.0	host	glcE
gene-PA2771	41.241098539757346	34.406404804385254	38.15147352272893	33.31242609252248	26.83137650363754	20.42195306680021	23.92489958780598	8.457717065303418	4.843827597949931	5.481506493392592	2.7015957073884556	0.7809803177340324	1.821983137546062	host	gene-PA2771
